timestamp,asset,price,asset_return,signal
2026-08-11 00:00:00+00:00,ETHUSDT,1882.59,0.005034273633859332,-0.005784116650911941
2026-08-11 00:00:00+00:00,SOLUSDT,76.3,0.004079484142650358,0.005034273633859332
2026-08-11 00:00:00+00:00,XRPUSDT,1.0229,0.010471204188481575,0.004079484142650358
2026-08-12 00:00:00+00:00,BTCUSDT,63479.99,-0.0018869496855346002,-0.010134751658045338
2026-08-12 00:00:00+00:00,ETHUSDT,1879.81,-0.0014766890294752866,-0.0018869496855346002
2026-08-12 00:00:00+00:00,SOLUSDT,75.63,-0.008781127129750987,-0.0014766890294752866
2026-08-12 00:00:00+00:00,XRPUSDT,1.0055,-0.017010460455567422,-0.008781127129750987
2026-08-13 00:00:00+00:00,BTCUSDT,63490.86,0.00017123506163119195,0.0004423039119323402
2026-08-13 00:00:00+00:00,ETHUSDT,1886.15,0.00337268128161905,0.00017123506163119195
2026-08-13 00:00:00+00:00,SOLUSDT,76.28,0.008594473092688126,0.00337268128161905
2026-08-13 00:00:00+00:00,XRPUSDT,1.0094,0.003878667329686669,0.008594473092688126
2026-08-14 00:00:00+00:00,BTCUSDT,63043.56,-0.007045108540032374,-0.00450295557629643
2026-08-14 00:00:00+00:00,ETHUSDT,1882.2,-0.0020942130795535974,-0.007045108540032374
2026-08-14 00:00:00+00:00,SOLUSDT,75.4,-0.011536444677503921,-0.0020942130795535974
2026-08-14 00:00:00+00:00,XRPUSDT,0.9996,-0.009708737864077666,-0.011536444677503921
2026-08-15 00:00:00+00:00,BTCUSDT,63086.01,0.0006733439545609787,-0.00032896901111922894
2026-08-15 00:00:00+00:00,ETHUSDT,1882.64,0.00023376899373084292,0.0006733439545609787
2026-08-15 00:00:00+00:00,SOLUSDT,75.35,-0.0006631299734749518,0.00023376899373084292
2026-08-15 00:00:00+00:00,XRPUSDT,1.0028,0.003201280512204807,-0.0006631299734749518
2026-08-16 00:00:00+00:00,BTCUSDT,62900.0,-0.002948514258549584,-0.007864946689482677
2026-08-16 00:00:00+00:00,ETHUSDT,1876.0,-0.00352696213827397,-0.002948514258549584
2026-08-16 00:00:00+00:00,SOLUSDT,74.61,-0.009820836098208274,-0.00352696213827397
2026-08-16 00:00:00+00:00,XRPUSDT,0.9936,-0.009174311926605339,-0.009820836098208274
2026-08-17 00:00:00+00:00,BTCUSDT,64532.1,0.025947535771065233,0.004676772032239818
2026-08-17 00:00:00+00:00,ETHUSDT,1913.6,0.020042643923240844,0.025947535771065233
2026-08-17 00:00:00+00:00,SOLUSDT,76.02,0.018898271009248013,0.020042643923240844
2026-08-17 00:00:00+00:00,XRPUSDT,1.003,0.009460547504025696,0.018898271009248013
2026-08-18 00:00:00+00:00,BTCUSDT,64725.42,0.002995718409907644,-0.00307032023770204
2026-08-18 00:00:00+00:00,ETHUSDT,1917.85,0.002220944816053505,0.002995718409907644
2026-08-18 00:00:00+00:00,SOLUSDT,77.05,0.013549066035253965,0.002220944816053505
2026-08-18 00:00:00+00:00,XRPUSDT,1.0019,-0.001096709870388679,0.013549066035253965
2026-08-19 00:00:00+00:00,BTCUSDT,69334.79,0.07121421537318717,0.03902705566778142
2026-08-19 00:00:00+00:00,ETHUSDT,2252.8,0.17464869515342718,0.07121421537318717
2026-08-19 00:00:00+00:00,SOLUSDT,85.38,0.10811161583387419,0.17464869515342718
2026-08-19 00:00:00+00:00,XRPUSDT,1.106,0.10390258508833217,0.10811161583387419
2026-08-20 00:00:00+00:00,BTCUSDT,73025.15,0.053225227912278905,0.04348934678331817
2026-08-20 00:00:00+00:00,ETHUSDT,2326.82,0.03285688920454555,0.053225227912278905
2026-08-20 00:00:00+00:00,SOLUSDT,87.66,0.026704146170063225,0.03285688920454555
2026-08-20 00:00:00+00:00,XRPUSDT,1.2681,0.1465641952983725,0.026704146170063225
2026-08-21 00:00:00+00:00,BTCUSDT,78338.03,0.07275411279538635,0.04917532070861341
2026-08-21 00:00:00+00:00,ETHUSDT,2516.3,0.08143302876887759,0.07275411279538635
2026-08-21 00:00:00+00:00,SOLUSDT,93.72,0.0691307323750856,0.08143302876887759
2026-08-21 00:00:00+00:00,XRPUSDT,1.4544,0.14691270404542212,0.0691307323750856
2026-08-22 00:00:00+00:00,BTCUSDT,77074.93,-0.016123714114332555,0.01205240174672495
2026-08-22 00:00:00+00:00,ETHUSDT,2422.6,-0.03723721336883534,-0.016123714114332555
2026-08-22 00:00:00+00:00,SOLUSDT,93.82,0.0010670081092616357,-0.03723721336883534
2026-08-22 00:00:00+00:00,XRPUSDT,1.4619,0.005156765676567643,0.0010670081092616357
2026-08-23 00:00:00+00:00,BTCUSDT,77734.0,0.008551029498178098,0.0101973305718559
2026-08-23 00:00:00+00:00,ETHUSDT,2463.41,0.016845537851894576,0.008551029498178098
2026-08-23 00:00:00+00:00,SOLUSDT,95.43,0.017160520144958502,0.016845537851894576
2026-08-23 00:00:00+00:00,XRPUSDT,1.5204,0.0400164169915862,0.017160520144958502
2026-08-24 00:00:00+00:00,BTCUSDT,78992.75,0.01619304294131263,0.0027620769679796986
2026-08-24 00:00:00+00:00,ETHUSDT,2482.31,0.007672291660746788,0.01619304294131263
2026-08-24 00:00:00+00:00,SOLUSDT,98.97,0.037095253065073885,0.007672291660746788
2026-08-24 00:00:00+00:00,XRPUSDT,1.4817,-0.025453827940015716,0.037095253065073885
2026-08-25 00:00:00+00:00,BTCUSDT,78539.14,-0.005742425728943457,-0.014056310431486141
2026-08-25 00:00:00+00:00,ETHUSDT,2442.64,-0.01598108213720284,-0.005742425728943457
2026-08-25 00:00:00+00:00,SOLUSDT,96.6,-0.023946650500151656,-0.01598108213720284
2026-08-25 00:00:00+00:00,XRPUSDT,1.4343,-0.03199028143348859,-0.023946650500151656
2026-08-26 00:00:00+00:00,BTCUSDT,79023.75,0.00617029929281121,0.0188793364150861
2026-08-26 00:00:00+00:00,ETHUSDT,2506.78,0.026258474437494073,0.00617029929281121
2026-08-26 00:00:00+00:00,SOLUSDT,102.07,0.056625258799171796,0.026258474437494073
2026-08-26 00:00:00+00:00,XRPUSDT,1.4229,-0.00794812800669309,0.056625258799171796
2026-08-27 00:00:00+00:00,BTCUSDT,80249.58,0.01551217197361554,0.006119968340117632
2026-08-27 00:00:00+00:00,ETHUSDT,2510.94,0.0016594994375254135,0.01551217197361554
2026-08-27 00:00:00+00:00,SOLUSDT,109.14,0.06926618986969735,0.0016594994375254135
2026-08-27 00:00:00+00:00,XRPUSDT,1.4534,0.02143509733642568,0.06926618986969735
2026-08-28 00:00:00+00:00,BTCUSDT,77845.87,-0.02995292934866456,-0.02862962702816607
2026-08-28 00:00:00+00:00,ETHUSDT,2442.8,-0.02713724740535417,-0.02995292934866456
2026-08-28 00:00:00+00:00,SOLUSDT,104.15,-0.04572109217518783,-0.02713724740535417
2026-08-28 00:00:00+00:00,XRPUSDT,1.3838,-0.047887711572863756,-0.04572109217518783
2026-08-29 00:00:00+00:00,BTCUSDT,78230.0,0.004934494276960466,0.0016052757169509047
2026-08-29 00:00:00+00:00,ETHUSDT,2457.67,0.006087276895365923,0.004934494276960466
2026-08-29 00:00:00+00:00,SOLUSDT,105.61,0.014018242918866886,0.006087276895365923
2026-08-29 00:00:00+00:00,XRPUSDT,1.3964,0.009105362046538668,0.014018242918866886
2026-08-30 00:00:00+00:00,BTCUSDT,77682.0,-0.007004985299757127,-0.01131999191429156
2026-08-30 00:00:00+00:00,ETHUSDT,2416.88,-0.016597020755430902,-0.007004985299757127
2026-08-30 00:00:00+00:00,SOLUSDT,101.75,-0.03654956916958618,-0.016597020755430902
2026-08-30 00:00:00+00:00,XRPUSDT,1.3575,-0.027857347464909865,-0.03654956916958618
2026-08-31 00:00:00+00:00,BTCUSDT,78581.29,0.011576555701449331,0.009784735812133238
2026-08-31 00:00:00+00:00,ETHUSDT,2467.65,0.02100642150210197,0.011576555701449331
2026-08-31 00:00:00+00:00,SOLUSDT,103.06,0.012874692874693006,0.02100642150210197
2026-08-31 00:00:00+00:00,XRPUSDT,1.3798,0.016427255985266953,0.012874692874693006
2026-09-01 00:00:00+00:00,BTCUSDT,77439.0,-0.014536411911792113,-0.012206409811408192
2026-09-01 00:00:00+00:00,ETHUSDT,2418.57,-0.01988936842745115,-0.014536411911792113
2026-09-01 00:00:00+00:00,SOLUSDT,100.0,-0.029691441878517355,-0.01988936842745115
2026-09-01 00:00:00+00:00,XRPUSDT,1.3518,-0.020292796057399642,-0.029691441878517355
